,TEAM,GAME DATE,MIN,EFG%,FTA RATE,TOV%,OREB%,OPP_EFG%,OPP_FTA RATE,OPP_TOV%,OPP_OREB%,OPP,Home/Away,REST,OPP_REST,W/L
216,BOS,2/9/17,48,0.5379999999999999,0.297,0.083,0.311,0.565,0.403,0.166,0.256,POR,0,1,2,1
217,BOS,2/11/17,48,0.6829999999999999,0.324,0.17,0.103,0.453,0.349,0.113,0.277,UTA,0,2,2,1
218,BOS,2/13/17,48,0.593,0.222,0.128,0.175,0.513,0.325,0.125,0.105,DAL,0,2,2,1
219,BOS,2/15/17,48,0.556,0.45,0.211,0.146,0.516,0.194,0.198,0.267,PHI,1,2,2,1
220,BOS,2/16/17,48,0.5579999999999999,0.26,0.079,0.1,0.456,0.244,0.086,0.35700000000000004,CHI,0,1,2,0
221,BOS,2/24/17,48,0.5,0.282,0.129,0.184,0.525,0.358,0.116,0.256,TOR,0,8,9,0
222,BOS,2/26/17,48,0.471,0.353,0.152,0.209,0.506,0.4320000000000001,0.166,0.204,DET,0,2,3,1
223,BOS,2/27/17,48,0.448,0.287,0.168,0.17600000000000002,0.516,0.211,0.134,0.295,ATL,1,1,2,0
224,BOS,3/1/17,48,0.545,0.295,0.13,0.21600000000000005,0.462,0.242,0.11,0.235,CLE,1,2,2,1
225,BOS,3/3/17,48,0.5710000000000001,0.298,0.168,0.17600000000000002,0.46,0.23,0.135,0.13,LAL,0,2,3,1
226,BOS,3/5/17,48,0.453,0.471,0.136,0.259,0.468,0.277,0.103,0.2,PHX,0,2,2,0
227,BOS,3/6/17,48,0.47,0.349,0.11,0.152,0.596,0.644,0.132,0.211,LAC,0,1,2,0
228,BOS,3/8/17,48,0.5,0.226,0.14400000000000002,0.209,0.476,0.107,0.192,0.25,GSW,0,2,2,1
229,BOS,3/10/17,48,0.494,0.284,0.18,0.188,0.6,0.259,0.185,0.306,DEN,0,2,2,0
230,BOS,3/12/17,48,0.5579999999999999,0.047,0.217,0.3,0.42,0.103,0.194,0.235,CHI,1,2,2,1
231,BOS,3/15/17,48,0.627,0.266,0.107,0.156,0.484,0.22,0.086,0.319,MIN,1,3,2,1
232,BOS,3/17/17,48,0.441,0.341,0.127,0.18600000000000005,0.428,0.361,0.1,0.122,BKN,0,2,1,1
233,BOS,3/19/17,48,0.44,0.345,0.16899999999999998,0.18600000000000005,0.534,0.17,0.156,0.195,PHI,0,2,2,0
234,BOS,3/20/17,48,0.484,0.301,0.14800000000000002,0.38,0.477,0.302,0.168,0.19,WAS,1,1,2,1
235,BOS,3/22/17,48,0.5770000000000001,0.16699999999999998,0.175,0.27,0.5,0.218,0.14400000000000002,0.353,IND,1,2,2,1
236,BOS,3/24/17,48,0.5429999999999999,0.3720000000000001,0.133,0.235,0.488,0.57,0.118,0.208,PHX,1,2,1,1
237,BOS,3/26/17,48,0.584,0.325,0.192,0.25,0.489,0.264,0.158,0.3720000000000001,MIA,1,2,3,1
238,BOS,3/29/17,48,0.466,0.261,0.161,0.349,0.5770000000000001,0.218,0.16899999999999998,0.206,MIL,1,3,1,0
239,BOS,3/31/17,48,0.524,0.405,0.105,0.119,0.469,0.255,0.084,0.21600000000000005,ORL,1,2,2,1
240,BOS,4/2/17,48,0.639,0.361,0.17800000000000002,0.172,0.429,0.294,0.111,0.182,NYK,0,2,2,1
241,BOS,4/5/17,48,0.451,0.358,0.132,0.174,0.527,0.196,0.103,0.302,CLE,1,3,1,0
242,BOS,4/6/17,48,0.494,0.378,0.112,0.204,0.556,0.382,0.157,0.317,ATL,0,1,4,0
243,BOS,4/8/17,48,0.615,0.195,0.091,0.125,0.506,0.381,0.071,0.156,CHA,0,2,3,1
244,BOS,4/10/17,48,0.527,0.231,0.133,0.184,0.407,0.453,0.113,0.17600000000000002,BKN,1,2,2,1
245,BOS,4/12/17,48,0.516,0.28600000000000003,0.08,0.244,0.476,0.202,0.171,0.205,MIL,1,2,2,1
246,CHA,10/26/16,48,0.489,0.27,0.101,0.234,0.44,0.217,0.081,0.2,MIL,0,0,0,1
247,CHA,10/28/16,48,0.418,0.261,0.08199999999999999,0.241,0.453,0.233,0.193,0.234,MIA,0,2,2,1
248,CHA,10/29/16,48,0.462,0.418,0.093,0.136,0.574,0.21,0.133,0.111,BOS,1,1,2,0
249,CHA,11/2/16,48,0.5760000000000001,0.329,0.156,0.237,0.465,0.174,0.183,0.18600000000000005,PHI,1,4,1,1
250,CHA,11/4/16,48,0.477,0.279,0.152,0.152,0.454,0.241,0.152,0.14300000000000002,BKN,0,2,2,1
251,CHA,11/7/16,48,0.56,0.381,0.112,0.07,0.473,0.16,0.16899999999999998,0.231,IND,1,3,2,1
252,CHA,11/9/16,48,0.512,0.354,0.091,0.122,0.512,0.22,0.149,0.238,UTA,1,2,2,1
253,CHA,11/11/16,48,0.5,0.258,0.123,0.327,0.511,0.244,0.052000000000000005,0.17,TOR,1,2,2,0
254,CHA,11/13/16,48,0.4370000000000001,0.126,0.052000000000000005,0.196,0.5,0.163,0.094,0.255,CLE,0,2,2,0
255,CHA,11/15/16,48,0.606,0.275,0.132,0.121,0.511,0.236,0.17600000000000002,0.298,MIN,0,2,2,1
256,CHA,11/18/16,48,0.467,0.267,0.106,0.163,0.506,0.202,0.16899999999999998,0.182,ATL,1,3,2,1
257,CHA,11/19/16,48,0.49,0.289,0.129,0.157,0.51,0.255,0.108,0.185,NOP,0,1,1,0
258,CHA,11/21/16,48,0.473,0.452,0.122,0.19,0.5479999999999999,0.202,0.105,0.162,MEM,1,2,2,0
259,CHA,11/23/16,48,0.5670000000000001,0.202,0.159,0.316,0.5870000000000001,0.233,0.103,0.2,SAS,1,2,2,0
260,CHA,11/25/16,48,0.505,0.29,0.121,0.192,0.521,0.134,0.159,0.265,NYK,0,2,3,0
261,CHA,11/26/16,48,0.488,0.525,0.102,0.217,0.434,0.202,0.076,0.208,NYK,1,1,1,1
262,CHA,11/28/16,48,0.494,0.378,0.139,0.209,0.444,0.146,0.122,0.174,MEM,0,2,2,1
263,CHA,11/29/16,48,0.455,0.269,0.136,0.125,0.5539999999999999,0.12,0.12,0.205,DET,1,1,3,0
264,CHA,12/1/16,48,0.507,0.419,0.107,0.111,0.424,0.209,0.133,0.205,DAL,1,2,1,1
265,CHA,12/3/16,48,0.505,0.257,0.131,0.26,0.5,0.208,0.098,0.275,MIN,1,2,1,0
266,CHA,12/5/16,48,0.525,0.354,0.127,0.257,0.489,0.202,0.07400000000000001,0.17,DAL,0,2,2,1
267,CHA,12/7/16,48,0.375,0.33,0.059,0.091,0.404,0.09,0.132,0.132,DET,1,2,1,1
268,CHA,12/9/16,48,0.535,0.271,0.13699999999999998,0.295,0.423,0.154,0.083,0.16399999999999998,ORL,1,2,2,1
269,CHA,12/10/16,48,0.512,0.279,0.142,0.267,0.664,0.384,0.187,0.206,CLE,0,1,1,0
270,CHA,12/12/16,48,0.393,0.381,0.127,0.196,0.585,0.114,0.112,0.119,IND,0,2,2,0
271,CHA,12/14/16,48,0.608,0.284,0.187,0.147,0.546,0.195,0.145,0.3,WAS,0,2,2,0
272,CHA,12/16/16,48,0.371,0.196,0.118,0.281,0.494,0.333,0.133,0.119,BOS,0,2,2,0
273,CHA,12/17/16,48,0.557,0.14800000000000002,0.122,0.156,0.523,0.18600000000000005,0.125,0.2,ATL,0,1,1,1
274,CHA,12/20/16,48,0.516,0.255,0.101,0.348,0.578,0.122,0.124,0.263,LAL,1,3,3,1
275,CHA,12/23/16,48,0.47,0.333,0.106,0.255,0.4320000000000001,0.104,0.097,0.321,CHI,1,3,2,1
276,CHA,12/26/16,48,0.511,0.266,0.106,0.255,0.633,0.413,0.151,0.111,BKN,0,3,3,0
277,CHA,12/28/16,48,0.607,0.226,0.145,0.294,0.541,0.116,0.138,0.2,ORL,0,2,2,1
278,CHA,12/29/16,48,0.414,0.194,0.091,0.208,0.463,0.159,0.16899999999999998,0.085,MIA,1,1,2,1
279,CHA,12/31/16,48,0.5710000000000001,0.295,0.14300000000000002,0.27,0.588,0.294,0.064,0.21600000000000005,CLE,1,2,2,0
280,CHA,1/2/17,48,0.5479999999999999,0.265,0.157,0.189,0.506,0.322,0.12,0.35700000000000004,CHI,0,2,2,0
281,CHA,1/4/17,48,0.519,0.613,0.107,0.213,0.484,0.24,0.132,0.298,OKC,1,2,2,1
282,CHA,1/5/17,48,0.462,0.374,0.049,0.16699999999999998,0.454,0.33,0.069,0.281,DET,0,1,2,0
283,CHA,1/7/17,48,0.4270000000000001,0.333,0.17,0.19,0.478,0.225,0.073,0.184,SAS,0,2,2,0
284,CHA,1/10/17,48,0.5820000000000001,0.098,0.108,0.116,0.591,0.402,0.099,0.136,HOU,0,3,2,0
285,CHA,1/13/17,48,0.365,0.376,0.18600000000000005,0.364,0.5660000000000001,0.263,0.235,0.28600000000000003,PHI,0,3,2,0
286,CHA,1/16/17,48,0.488,0.198,0.116,0.217,0.589,0.119,0.13,0.2,BOS,0,3,3,0
287,CHA,1/18/17,48,0.534,0.195,0.122,0.18600000000000005,0.394,0.117,0.16,0.259,POR,1,2,2,1
288,CHA,1/20/17,48,0.575,0.313,0.16699999999999998,0.306,0.378,0.163,0.125,0.16699999999999998,TOR,1,2,2,1
289,CHA,1/21/17,48,0.561,0.268,0.132,0.14300000000000002,0.528,0.17,0.134,0.091,BKN,1,1,1,1
290,CHA,1/23/17,48,0.433,0.278,0.08199999999999999,0.222,0.6,0.213,0.154,0.139,WAS,1,2,2,0
291,CHA,1/25/17,48,0.451,0.228,0.14400000000000002,0.25,0.5429999999999999,0.329,0.119,0.139,GSW,1,2,2,0
292,CHA,1/27/17,48,0.517,0.16699999999999998,0.129,0.196,0.526,0.135,0.099,0.224,NYK,0,2,2,0
293,CHA,1/28/17,48,0.56,0.32,0.123,0.189,0.589,0.329,0.108,0.229,SAC,1,1,1,0
294,CHA,1/31/17,48,0.464,0.301,0.099,0.07,0.511,0.247,0.08,0.22,POR,0,3,2,0
295,CHA,2/1/17,48,0.494,0.295,0.097,0.136,0.599,0.146,0.097,0.188,GSW,0,1,3,0
296,CHA,2/4/17,48,0.506,0.22,0.103,0.07,0.5489999999999999,0.29600000000000004,0.14800000000000002,0.239,UTA,0,3,3,0
297,CHA,2/7/17,48,0.426,0.284,0.064,0.226,0.523,0.244,0.165,0.093,BKN,1,3,2,1
298,CHA,2/9/17,48,0.482,0.165,0.213,0.233,0.523,0.23,0.16399999999999998,0.196,HOU,1,2,2,0
299,CHA,2/11/17,48,0.512,0.235,0.085,0.16699999999999998,0.5529999999999999,0.235,0.14300000000000002,0.238,LAC,1,2,3,0
300,CHA,2/13/17,48,0.506,0.333,0.14800000000000002,0.067,0.547,0.198,0.184,0.231,PHI,1,2,2,0
301,CHA,2/15/17,48,0.507,0.118,0.194,0.116,0.452,0.226,0.159,0.17,TOR,0,2,1,0
302,CHA,2/23/17,48,0.451,0.28300000000000003,0.075,0.096,0.481,0.112,0.081,0.182,DET,0,8,8,0
303,CHA,2/25/17,48,0.482,0.212,0.121,0.289,0.462,0.19,0.155,0.196,SAC,0,2,2,1
304,CHA,2/26/17,48,0.588,0.375,0.154,0.135,0.515,0.35100000000000003,0.085,0.28300000000000003,LAC,0,1,2,0
305,CHA,2/28/17,48,0.541,0.282,0.124,0.25,0.56,0.155,0.14300000000000002,0.15,LAL,0,2,2,1
306,CHA,3/2/17,48,0.449,0.315,0.14800000000000002,0.191,0.643,0.325,0.184,0.138,PHX,0,2,2,0
307,CHA,3/4/17,48,0.544,0.189,0.066,0.277,0.506,0.313,0.14,0.268,DEN,0,2,3,1
308,CHA,3/6/17,48,0.471,0.244,0.127,0.271,0.531,0.037000000000000005,0.173,0.14,IND,1,2,1,1
309,CHA,3/8/17,48,0.506,0.263,0.126,0.154,0.535,0.282,0.136,0.28300000000000003,MIA,0,2,2,0
310,CHA,3/10/17,48,0.6579999999999999,0.253,0.079,0.207,0.441,0.289,0.124,0.17800000000000002,ORL,1,2,2,1
311,CHA,3/11/17,48,0.515,0.196,0.091,0.224,0.5760000000000001,0.162,0.093,0.188,NOP,1,1,3,0
312,CHA,3/13/17,48,0.5,0.204,0.062,0.224,0.522,0.239,0.1,0.267,CHI,1,2,1,0
313,CHA,3/15/17,48,0.419,0.163,0.108,0.071,0.616,0.123,0.16899999999999998,0.1,IND,0,2,1,0
314,CHA,3/18/17,48,0.482,0.329,0.083,0.14300000000000002,0.4370000000000001,0.392,0.133,0.18600000000000005,WAS,1,3,1,1
315,CHA,3/20/17,48,0.575,0.25,0.087,0.132,0.512,0.119,0.191,0.3,ATL,1,2,2,1
316,CHA,3/22/17,48,0.517,0.2,0.104,0.28600000000000003,0.534,0.114,0.15,0.295,ORL,0,2,2,1
317,CHA,3/24/17,48,0.478,0.267,0.113,0.28600000000000003,0.615,0.324,0.128,0.097,CLE,1,2,2,0
318,CHA,3/26/17,48,0.563,0.276,0.07200000000000001,0.205,0.5429999999999999,0.272,0.127,0.195,PHX,1,2,2,1
319,CHA,3/28/17,48,0.531,0.363,0.044,0.114,0.716,0.23,0.151,0.103,MIL,1,2,2,0
320,CHA,3/29/17,48,0.547,0.244,0.097,0.262,0.524,0.289,0.14800000000000002,0.325,TOR,0,1,2,1
321,CHA,3/31/17,48,0.564,0.349,0.073,0.204,0.589,0.122,0.133,0.233,DEN,1,2,3,1
322,CHA,4/2/17,48,0.552,0.416,0.17,0.079,0.536,0.14300000000000002,0.226,0.171,OKC,0,2,2,1
323,CHA,4/4/17,48,0.5820000000000001,0.278,0.16699999999999998,0.231,0.606,0.212,0.139,0.17600000000000002,WAS,0,2,2,0
324,CHA,4/5/17,48,0.5,0.308,0.066,0.108,0.601,0.14300000000000002,0.08900000000000001,0.179,MIA,1,1,3,0
325,CHA,4/8/17,48,0.506,0.381,0.071,0.156,0.615,0.195,0.091,0.125,BOS,1,3,2,0
326,CHA,4/10/17,48,0.438,0.16,0.101,0.156,0.551,0.064,0.181,0.2,MIL,0,2,2,0
327,CHA,4/11/17,48,0.34700000000000003,0.21600000000000005,0.156,0.278,0.563,0.228,0.183,0.306,ATL,0,1,2,0
328,CHI,10/27/16,48,0.451,0.326,0.121,0.353,0.5529999999999999,0.316,0.126,0.075,BOS,1,0,1,1
329,CHI,10/29/16,48,0.5760000000000001,0.244,0.127,0.342,0.528,0.102,0.134,0.19,IND,1,2,1,1
330,CHI,10/31/16,48,0.5670000000000001,0.202,0.192,0.31,0.37,0.219,0.14400000000000002,0.262,BKN,0,2,2,1
331,CHI,11/2/16,48,0.475,0.383,0.193,0.341,0.552,0.195,0.124,0.227,BOS,0,2,4,0
332,CHI,11/4/16,48,0.488,0.321,0.138,0.341,0.5670000000000001,0.236,0.054000000000000006,0.289,NYK,1,2,2,0
333,CHI,11/5/16,48,0.468,0.316,0.189,0.317,0.605,0.14,0.126,0.229,IND,0,1,2,0
334,CHI,11/7/16,48,0.489,0.348,0.093,0.313,0.441,0.071,0.155,0.128,ORL,1,2,2,1
335,CHI,11/9/16,48,0.5,0.231,0.132,0.18600000000000005,0.56,0.325,0.219,0.361,ATL,0,2,1,0
336,CHI,11/10/16,48,0.449,0.225,0.123,0.273,0.483,0.17,0.139,0.28,MIA,0,1,3,1
337,CHI,11/12/16,48,0.428,0.258,0.097,0.294,0.44,0.198,0.123,0.26,WAS,1,2,1,1
338,CHI,11/15/16,48,0.454,0.28600000000000003,0.099,0.358,0.405,0.189,0.111,0.238,POR,0,3,2,1
339,CHI,11/17/16,48,0.394,0.17800000000000002,0.08800000000000001,0.269,0.417,0.179,0.149,0.238,UTA,0,2,3,1
340,CHI,11/19/16,48,0.487,0.312,0.162,0.35700000000000004,0.539,0.299,0.146,0.297,LAC,0,2,1,0
341,CHI,11/20/16,48,0.563,0.322,0.17800000000000002,0.3720000000000001,0.511,0.226,0.098,0.2,LAL,0,1,2,1
342,CHI,11/22/16,48,0.484,0.189,0.07,0.208,0.48,0.17,0.1,0.309,DEN,0,2,2,0
343,CHI,11/25/16,48,0.478,0.289,0.134,0.21600000000000005,0.455,0.282,0.193,0.16699999999999998,PHI,0,3,2,1
344,CHI,11/30/16,48,0.374,0.319,0.135,0.25,0.42,0.506,0.228,0.36,LAL,1,5,1,0
345,CHI,12/2/16,48,0.505,0.177,0.121,0.3720000000000001,0.602,0.12,0.197,0.154,CLE,1,2,1,1
346,CHI,12/3/16,48,0.472,0.29600000000000004,0.224,0.275,0.534,0.207,0.109,0.289,DAL,0,1,2,0
347,CHI,12/5/16,48,0.464,0.458,0.15,0.349,0.532,0.194,0.099,0.222,POR,1,2,2,0
348,CHI,12/6/16,48,0.453,0.4270000000000001,0.149,0.205,0.5,0.239,0.093,0.2,DET,0,1,2,0
349,CHI,12/8/16,48,0.463,0.338,0.198,0.256,0.448,0.052000000000000005,0.13699999999999998,0.21600000000000005,SAS,1,2,2,1
350,CHI,12/10/16,48,0.458,0.369,0.114,0.293,0.489,0.198,0.124,0.28600000000000003,MIA,1,2,1,1
351,CHI,12/13/16,48,0.46,0.218,0.108,0.277,0.477,0.256,0.146,0.326,MIN,1,3,2,0
352,CHI,12/15/16,48,0.507,0.392,0.174,0.171,0.532,0.13699999999999998,0.084,0.271,MIL,0,2,3,0
353,CHI,12/16/16,48,0.332,0.163,0.131,0.311,0.524,0.159,0.135,0.262,MIL,1,1,1,0
354,CHI,12/19/16,48,0.6459999999999999,0.085,0.146,0.29,0.428,0.157,0.123,0.213,DET,1,3,2,1
355,CHI,12/21/16,48,0.4320000000000001,0.2,0.14800000000000002,0.309,0.5429999999999999,0.305,0.103,0.158,WAS,1,2,2,0
356,CHI,12/23/16,48,0.4320000000000001,0.104,0.097,0.321,0.47,0.333,0.106,0.255,CHA,0,2,3,0
357,CHI,12/25/16,48,0.494,0.233,0.14800000000000002,0.304,0.618,0.224,0.136,0.314,SAS,0,2,2,0
358,CHI,12/26/16,48,0.422,0.337,0.15,0.34,0.475,0.123,0.173,0.22,IND,1,1,4,1
359,CHI,12/28/16,48,0.415,0.33,0.177,0.378,0.506,0.18600000000000005,0.16,0.196,BKN,1,2,2,1
360,CHI,12/30/16,48,0.452,0.369,0.136,0.306,0.525,0.37,0.113,0.2,IND,0,2,2,0
361,CHI,12/31/16,48,0.458,0.337,0.119,0.292,0.625,0.355,0.131,0.258,MIL,1,1,1,0
362,CHI,1/2/17,48,0.506,0.322,0.12,0.35700000000000004,0.5479999999999999,0.265,0.157,0.189,CHA,1,2,2,1
363,CHI,1/4/17,48,0.5589999999999999,0.17600000000000002,0.14,0.3,0.458,0.289,0.162,0.34,CLE,0,2,2,1
364,CHI,1/7/17,48,0.448,0.402,0.126,0.327,0.482,0.506,0.101,0.122,TOR,1,3,2,1
365,CHI,1/9/17,48,0.452,0.265,0.116,0.2,0.608,0.133,0.128,0.171,OKC,1,2,2,0
366,CHI,1/10/17,48,0.455,0.239,0.174,0.255,0.5720000000000001,0.108,0.208,0.179,WAS,0,1,2,0
367,CHI,1/12/17,48,0.41,0.236,0.134,0.311,0.516,0.12,0.131,0.37,NYK,0,2,1,0
368,CHI,1/14/17,48,0.465,0.228,0.1,0.368,0.506,0.25,0.112,0.125,NOP,1,2,2,1
369,CHI,1/15/17,48,0.5379999999999999,0.449,0.121,0.14,0.479,0.13699999999999998,0.102,0.241,MEM,0,1,2,1
370,CHI,1/17/17,48,0.488,0.268,0.139,0.268,0.545,0.231,0.131,0.158,DAL,1,2,2,0
371,CHI,1/20/17,48,0.463,0.235,0.244,0.28600000000000003,0.53,0.232,0.199,0.256,ATL,0,3,2,0
372,CHI,1/21/17,48,0.446,0.398,0.116,0.311,0.494,0.25,0.106,0.209,SAC,1,1,1,1
373,CHI,1/24/17,48,0.5,0.39,0.134,0.14300000000000002,0.453,0.235,0.188,0.24,ORL,0,3,2,1
374,CHI,1/25/17,48,0.5,0.277,0.07,0.267,0.62,0.229,0.141,0.171,ATL,1,1,2,0
375,CHI,1/27/17,48,0.442,0.321,0.208,0.214,0.511,0.124,0.121,0.171,MIA,1,2,2,0
376,CHI,1/29/17,48,0.551,0.315,0.116,0.238,0.495,0.141,0.121,0.22,PHI,1,2,2,1
377,CHI,2/1/17,48,0.642,0.37,0.091,0.133,0.43,0.17,0.085,0.224,OKC,0,3,1,1
378,CHI,2/3/17,48,0.52,0.18,0.138,0.259,0.531,0.255,0.106,0.17,HOU,0,2,1,0
379,CHI,2/6/17,48,0.568,0.383,0.085,0.205,0.589,0.203,0.181,0.25,SAC,0,3,2,1
380,CHI,2/8/17,48,0.424,0.207,0.149,0.273,0.653,0.153,0.132,0.147,GSW,0,2,4,0
381,CHI,2/10/17,48,0.459,0.256,0.116,0.28600000000000003,0.547,0.13699999999999998,0.093,0.31,PHX,0,2,2,0
382,CHI,2/12/17,48,0.476,0.155,0.182,0.2,0.58,0.321,0.154,0.278,MIN,0,2,2,0
383,CHI,2/14/17,48,0.527,0.479,0.173,0.212,0.487,0.312,0.185,0.211,TOR,1,2,2,1
384,CHI,2/16/17,48,0.456,0.244,0.086,0.35700000000000004,0.5579999999999999,0.26,0.079,0.1,BOS,1,2,1,1
385,CHI,2/24/17,48,0.531,0.316,0.107,0.239,0.57,0.269,0.165,0.18600000000000005,PHX,1,8,9,1
386,CHI,2/25/17,48,0.575,0.172,0.07200000000000001,0.217,0.55,0.188,0.127,0.098,CLE,0,1,2,1
387,CHI,2/28/17,48,0.51,0.104,0.118,0.22,0.644,0.3,0.159,0.2,DEN,1,3,2,0
388,CHI,3/2/17,48,0.47,0.256,0.16,0.16699999999999998,0.42,0.159,0.145,0.125,GSW,1,2,2,1
389,CHI,3/4/17,48,0.458,0.241,0.196,0.35,0.518,0.188,0.147,0.262,LAC,1,2,1,0
390,CHI,3/6/17,48,0.458,0.253,0.105,0.156,0.522,0.217,0.07200000000000001,0.25,DET,0,2,2,0
391,CHI,3/8/17,48,0.519,0.136,0.19,0.214,0.455,0.236,0.107,0.3,ORL,0,2,2,0
392,CHI,3/10/17,48,0.434,0.122,0.163,0.204,0.5,0.36,0.156,0.224,HOU,1,2,2,0
393,CHI,3/12/17,48,0.42,0.103,0.194,0.235,0.5579999999999999,0.047,0.217,0.3,BOS,0,2,2,0
394,CHI,3/13/17,48,0.522,0.239,0.1,0.267,0.5,0.204,0.062,0.224,CHA,0,1,2,1
395,CHI,3/15/17,48,0.434,0.165,0.067,0.269,0.488,0.212,0.122,0.311,MEM,1,2,2,0
396,CHI,3/17/17,48,0.54,0.205,0.19,0.35700000000000004,0.505,0.119,0.097,0.255,WAS,0,2,2,0
397,CHI,3/18/17,48,0.519,0.175,0.122,0.179,0.426,0.309,0.16699999999999998,0.34700000000000003,UTA,1,1,2,1
398,CHI,3/21/17,48,0.544,0.3,0.139,0.209,0.537,0.284,0.158,0.348,TOR,0,3,2,0
399,CHI,3/22/17,48,0.6559999999999999,0.238,0.119,0.2,0.483,0.193,0.168,0.35600000000000004,DET,1,1,1,1
400,CHI,3/24/17,48,0.462,0.341,0.14300000000000002,0.3,0.602,0.277,0.188,0.314,PHI,1,2,2,0
401,CHI,3/26/17,48,0.6,0.118,0.159,0.28600000000000003,0.482,0.202,0.108,0.188,MIL,0,2,2,1
402,CHI,3/30/17,48,0.489,0.2,0.14400000000000002,0.3,0.506,0.193,0.156,0.2,CLE,1,4,3,1
403,CHI,4/1/17,48,0.541,0.165,0.124,0.15,0.506,0.189,0.131,0.244,ATL,1,2,3,1
404,CHI,4/2/17,48,0.56,0.196,0.108,0.209,0.469,0.4320000000000001,0.117,0.13,NOP,0,1,2,1
405,CHI,4/4/17,48,0.412,0.271,0.14300000000000002,0.224,0.506,0.18,0.158,0.381,NYK,0,2,2,0
406,CHI,4/6/17,48,0.473,0.187,0.161,0.2,0.401,0.242,0.125,0.175,PHI,0,2,2,1
407,CHI,4/8/17,48,0.506,0.189,0.16399999999999998,0.244,0.478,0.261,0.123,0.196,BKN,0,2,2,0
408,CHI,4/10/17,48,0.607,0.18,0.133,0.282,0.375,0.19,0.172,0.173,ORL,1,2,2,1
409,CHI,4/12/17,48,0.505,0.221,0.126,0.269,0.343,0.209,0.185,0.172,BKN,1,2,2,1
410,CLE,10/25/16,48,0.5479999999999999,0.202,0.141,0.275,0.42,0.23,0.179,0.245,NYK,1,0,0,1
411,CLE,10/28/16,48,0.494,0.278,0.184,0.214,0.411,0.2,0.184,0.3670000000000001,TOR,0,3,2,1
412,CLE,10/29/16,48,0.472,0.341,0.093,0.26,0.5,0.31,0.203,0.325,ORL,1,1,1,1
413,CLE,11/1/16,48,0.614,0.373,0.115,0.364,0.5720000000000001,0.278,0.07200000000000001,0.244,HOU,1,3,2,1
414,CLE,11/3/16,48,0.5710000000000001,0.44,0.079,0.194,0.536,0.229,0.077,0.222,BOS,1,2,1,1
415,CLE,11/5/16,48,0.484,0.198,0.154,0.21600000000000005,0.54,0.138,0.163,0.116,PHI,0,2,3,1
416,CLE,11/8/16,48,0.429,0.253,0.058,0.25,0.574,0.29600000000000004,0.191,0.297,ATL,1,3,3,0
417,CLE,11/11/16,48,0.5,0.302,0.151,0.265,0.454,0.218,0.149,0.227,WAS,0,3,2,1
418,CLE,11/13/16,48,0.5,0.163,0.094,0.255,0.4370000000000001,0.126,0.052000000000000005,0.196,CHA,1,2,2,1
419,CLE,11/15/16,48,0.608,0.337,0.166,0.263,0.547,0.188,0.08,0.25,TOR,1,2,3,1
420,CLE,11/16/16,48,0.471,0.233,0.177,0.239,0.5579999999999999,0.128,0.104,0.111,IND,0,1,2,0
421,CLE,11/18/16,48,0.5479999999999999,0.16899999999999998,0.134,0.132,0.344,0.215,0.07200000000000001,0.19,DET,1,2,2,1
422,CLE,11/23/16,48,0.65,0.3,0.106,0.237,0.594,0.211,0.092,0.22,POR,1,5,1,1
423,CLE,11/25/16,48,0.624,0.282,0.139,0.243,0.451,0.132,0.141,0.224,DAL,1,2,2,1
424,CLE,11/27/16,48,0.478,0.304,0.1,0.275,0.5489999999999999,0.109,0.161,0.289,PHI,0,2,2,1
425,CLE,11/29/16,48,0.52,0.413,0.197,0.175,0.5760000000000001,0.267,0.165,0.263,MIL,0,2,2,0
426,CLE,12/1/16,48,0.471,0.565,0.183,0.154,0.545,0.27,0.123,0.318,LAC,1,2,2,0
427,CLE,12/2/16,48,0.602,0.12,0.197,0.154,0.505,0.177,0.121,0.3720000000000001,CHI,0,1,2,0
428,CLE,12/5/16,48,0.56,0.321,0.162,0.361,0.506,0.307,0.07200000000000001,0.222,TOR,0,3,2,1
429,CLE,12/7/16,48,0.625,0.388,0.125,0.25,0.466,0.172,0.166,0.265,NYK,0,2,1,1
430,CLE,12/9/16,48,0.608,0.229,0.12,0.324,0.378,0.233,0.16399999999999998,0.39,MIA,1,2,2,1
431,CLE,12/10/16,48,0.664,0.384,0.187,0.206,0.512,0.279,0.142,0.267,CHA,1,1,1,1
432,CLE,12/13/16,48,0.531,0.284,0.182,0.238,0.43,0.174,0.16399999999999998,0.234,MEM,1,3,3,1
433,CLE,12/14/16,48,0.433,0.413,0.119,0.146,0.506,0.198,0.187,0.304,MEM,0,1,1,0
434,CLE,12/17/16,48,0.601,0.202,0.085,0.262,0.57,0.151,0.128,0.233,LAL,1,3,1,1
435,CLE,12/20/16,48,0.5,0.297,0.096,0.184,0.5,0.333,0.145,0.244,MIL,0,3,4,1
436,CLE,12/21/16,48,0.58,0.218,0.122,0.214,0.526,0.377,0.097,0.154,MIL,1,1,1,1
437,CLE,12/23/16,48,0.495,0.242,0.1,0.229,0.494,0.212,0.181,0.149,BKN,1,2,1,1
438,CLE,12/25/16,48,0.453,0.337,0.116,0.327,0.539,0.377,0.191,0.161,GSW,1,2,2,1
439,CLE,12/26/16,48,0.449,0.29100000000000004,0.218,0.222,0.5329999999999999,0.163,0.119,0.213,DET,0,1,3,0
