TEAM,MATCH UP,GAME DATE,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,OPP_TEAM,OPP_PTS,OPP_FGM,OPP_FGA,OPP_FG%,OPP_3PM,OPP_3PA,OPP_3P%,OPP_FTM,OPP_FTA,OPP_FT%,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_PF,Home/Away,Rest,temp,diff,WIN
MIL,MIL vs. MIN,03/11/2017,48,102,37,80,46.3,8,20,40.0,20,23,87.0,11,29,40,19,13,5,6,23,7,MIN,95,37,81,45.7,5,13,38.5,16,21,76.2,11,27,38,21,13,4,4,22,1,1,2017-03-11,1.0,1
MIL,MIL @ MEM,03/13/2017,48,93,31,67,46.3,14,26,53.8,17,20,85.0,8,24,32,21,17,6,5,21,-20,MEM,113,41,79,51.9,14,27,51.9,17,23,73.9,11,26,37,30,12,11,0,20,0,2,2017-03-13,2.0,0
MIL,MIL @ LAC,03/15/2017,48,97,34,76,44.7,10,29,34.5,19,25,76.0,4,32,36,22,11,8,2,25,1,LAC,96,35,75,46.7,5,24,20.8,21,29,72.4,6,36,42,23,16,3,4,20,0,2,2017-03-15,2.0,1
MIL,MIL @ LAL,03/17/2017,48,107,40,82,48.8,4,24,16.7,23,30,76.7,10,33,43,22,15,7,9,25,4,LAL,103,38,84,45.2,11,29,37.9,16,26,61.5,11,29,40,24,15,7,4,20,0,2,2017-03-17,2.0,1
MIL,MIL @ GSW,03/18/2017,48,92,36,89,40.4,9,27,33.3,11,14,78.6,12,23,35,19,11,8,7,17,-25,GSW,117,45,75,60.0,12,23,52.2,15,19,78.9,6,38,44,30,14,5,6,16,0,1,2017-03-18,1.0,0
MIL,MIL @ POR,03/21/2017,48,93,38,90,42.2,7,16,43.8,10,12,83.3,13,36,49,16,13,8,8,22,3,POR,90,35,83,42.2,4,21,19.0,16,26,61.5,13,36,49,15,14,8,6,14,0,3,2017-03-21,3.0,1
MIL,MIL @ SAC,03/22/2017,48,116,43,81,53.1,16,35,45.7,14,19,73.7,7,31,38,28,11,9,4,11,18,SAC,98,41,84,48.8,10,26,38.5,6,10,60.0,8,29,37,19,13,6,6,15,0,1,2017-03-22,1.0,1
MIL,MIL vs. ATL,03/24/2017,48,100,39,88,44.3,8,27,29.6,14,16,87.5,9,26,35,27,9,10,6,23,3,ATL,97,34,83,41.0,8,22,36.4,21,24,87.5,13,36,49,20,17,5,3,19,1,2,2017-03-24,2.0,1
MIL,MIL vs. CHI,03/26/2017,48,94,37,84,44.0,7,23,30.4,13,17,76.5,9,25,34,20,10,8,0,9,-15,CHI,109,46,85,54.1,10,21,47.6,7,10,70.0,10,39,49,33,15,4,2,16,1,2,2017-03-26,2.0,0
MIL,MIL @ CHA,03/28/2017,48,118,46,74,62.2,14,30,46.7,12,17,70.6,3,39,42,31,14,1,3,26,10,CHA,108,39,80,48.8,7,28,25.0,23,29,79.3,5,26,31,25,4,7,1,12,0,2,2017-03-28,2.0,1
MIL,MIL @ BOS,03/29/2017,48,103,41,78,52.6,8,22,36.4,13,17,76.5,7,28,35,27,16,9,8,21,3,BOS,100,35,88,39.8,12,37,32.4,18,23,78.3,15,27,42,24,16,8,3,18,0,1,2017-03-29,1.0,1
MIL,MIL vs. DET,03/31/2017,53,108,35,84,41.7,14,36,38.9,24,34,70.6,9,39,48,25,12,6,3,18,3,DET,105,44,97,45.4,7,30,23.3,10,16,62.5,13,41,54,25,12,8,4,27,1,2,2017-03-31,2.0,1
MIL,MIL vs. DAL,04/02/2017,48,105,39,77,50.6,12,34,35.3,15,18,83.3,4,29,33,25,15,9,3,20,-4,DAL,109,38,73,52.1,14,36,38.9,19,20,95.0,4,26,30,25,14,7,1,18,1,2,2017-04-02,2.0,0
MIL,MIL @ OKC,04/04/2017,48,79,29,81,35.8,3,18,16.7,18,26,69.2,10,28,38,16,12,9,5,19,-31,OKC,110,40,84,47.6,9,28,32.1,21,25,84.0,11,42,53,29,14,9,7,20,0,2,2017-04-04,2.0,0
MIL,MIL @ IND,04/06/2017,48,89,33,71,46.5,11,24,45.8,12,14,85.7,6,26,32,21,21,8,4,22,-15,IND,104,38,80,47.5,8,25,32.0,20,26,76.9,12,32,44,20,17,15,3,12,0,2,2017-04-06,2.0,0
MIL,MIL @ PHI,04/08/2017,48,90,35,79,44.3,6,27,22.2,14,20,70.0,6,37,43,18,15,10,4,21,8,PHI,82,27,77,35.1,8,31,25.8,20,23,87.0,10,37,47,23,18,9,1,16,0,2,2017-04-08,2.0,1
MIL,MIL vs. CHA,04/10/2017,48,89,35,78,44.9,16,27,59.3,3,5,60.0,8,38,46,28,16,4,3,14,10,CHA,79,33,81,40.7,5,18,27.8,8,13,61.5,7,32,39,21,9,11,5,10,1,2,2017-04-10,2.0,1
MIL,MIL @ BOS,04/12/2017,48,94,37,84,44.0,6,23,26.1,14,17,82.4,9,34,43,26,17,6,9,20,-18,BOS,112,41,91,45.1,12,37,32.4,18,26,69.2,11,35,46,31,8,12,3,17,0,2,2017-04-12,2.0,0
MIN,MIN @ MEM,10/26/2016,48,98,36,86,41.9,6,18,33.3,20,29,69.0,15,30,45,20,11,6,5,23,-4,MEM,102,36,80,45.0,11,24,45.8,19,27,70.4,11,34,45,19,13,6,11,25,0,0,2016-10-26,-168.0,0
MIN,MIN @ SAC,10/29/2016,48,103,37,70,52.9,7,22,31.8,22,31,71.0,7,29,36,19,14,6,5,25,-3,SAC,106,39,85,45.9,9,26,34.6,19,25,76.0,11,20,31,24,13,6,5,24,0,3,2016-10-29,3.0,0
MIN,MIN vs. MEM,11/01/2016,48,116,43,78,55.1,12,20,60.0,18,23,78.3,10,40,50,29,21,10,5,22,36,MEM,80,27,75,36.0,4,24,16.7,22,29,75.9,8,24,32,10,21,17,4,22,1,3,2016-11-01,3.0,1
MIN,MIN vs. DEN,11/03/2016,48,99,35,88,39.8,9,22,40.9,20,25,80.0,14,29,43,20,16,8,4,22,-3,DEN,102,39,81,48.1,6,22,27.3,18,25,72.0,7,37,44,24,22,10,2,24,1,2,2016-11-03,2.0,0
MIN,MIN @ OKC,11/05/2016,48,92,33,84,39.3,4,19,21.1,22,29,75.9,17,24,41,12,17,7,8,19,-20,OKC,112,45,86,52.3,7,16,43.8,15,24,62.5,11,30,41,24,12,9,9,21,0,2,2016-11-05,2.0,0
MIN,MIN @ BKN,11/08/2016,48,110,39,92,42.4,12,28,42.9,20,28,71.4,15,26,41,20,17,11,3,21,-9,BKN,119,42,76,55.3,12,33,36.4,23,26,88.5,5,38,43,20,21,5,5,19,0,3,2016-11-08,3.0,0
MIN,MIN @ ORL,11/09/2016,48,123,45,87,51.7,13,23,56.5,20,26,76.9,10,35,45,27,7,8,5,23,16,ORL,107,38,85,44.7,8,24,33.3,23,30,76.7,12,27,39,20,9,2,5,19,0,1,2016-11-09,1.0,1
MIN,MIN vs. LAC,11/12/2016,48,105,40,89,44.9,8,22,36.4,17,21,81.0,15,24,39,26,13,11,3,31,-14,LAC,119,40,76,52.6,11,24,45.8,28,37,75.7,9,33,42,25,14,7,4,19,1,3,2016-11-12,3.0,0
MIN,MIN vs. LAL,11/13/2016,48,125,42,80,52.5,13,27,48.1,28,42,66.7,9,35,44,28,10,10,4,19,26,LAL,99,33,71,46.5,8,24,33.3,25,30,83.3,5,34,39,16,17,6,5,31,1,1,2016-11-13,1.0,1
MIN,MIN vs. CHA,11/15/2016,48,108,38,89,42.7,15,35,42.9,17,21,81.0,14,29,43,25,18,4,5,19,-7,CHA,115,43,80,53.8,11,24,45.8,18,22,81.8,4,33,37,25,13,10,6,17,1,2,2016-11-15,2.0,0
MIN,MIN vs. PHI,11/17/2016,48,110,43,84,51.2,6,25,24.0,18,20,90.0,14,34,48,18,13,7,8,19,24,PHI,86,31,83,37.3,9,32,28.1,15,19,78.9,13,27,40,15,17,9,2,17,1,2,2016-11-17,2.0,1
MIN,MIN @ MEM,11/19/2016,48,71,25,64,39.1,7,22,31.8,14,22,63.6,5,29,34,16,19,5,5,25,-22,MEM,93,29,76,38.2,2,18,11.1,33,38,86.8,13,33,46,15,10,8,7,19,0,2,2016-11-19,2.0,0
MIN,MIN vs. BOS,11/21/2016,48,93,36,86,41.9,4,24,16.7,17,25,68.0,16,35,51,23,15,5,4,19,-6,BOS,99,38,84,45.2,12,38,31.6,11,14,78.6,6,33,39,20,12,5,4,21,1,2,2016-11-21,2.0,0
MIN,MIN @ NOP,11/23/2016,48,96,33,86,38.4,3,17,17.6,27,33,81.8,8,33,41,23,17,12,3,19,-21,NOP,117,45,83,54.2,9,24,37.5,18,23,78.3,4,41,45,27,17,10,6,21,0,2,2016-11-23,2.0,0
MIN,MIN @ PHX,11/25/2016,48,98,34,85,40.0,7,22,31.8,23,25,92.0,11,28,39,16,17,15,8,27,13,PHX,85,32,79,40.5,6,26,23.1,15,21,71.4,12,36,48,17,26,11,6,26,0,2,2016-11-25,2.0,1
MIN,MIN @ GSW,11/26/2016,48,102,41,89,46.1,10,35,28.6,10,12,83.3,8,24,32,22,14,8,3,15,-13,GSW,115,45,81,55.6,11,22,50.0,14,17,82.4,12,33,45,25,18,9,8,14,0,1,2016-11-26,1.0,0
MIN,MIN vs. UTA,11/28/2016,48,103,36,81,44.4,7,19,36.8,24,25,96.0,10,29,39,26,15,8,2,23,-9,UTA,112,40,79,50.6,4,18,22.2,28,34,82.4,12,30,42,19,12,9,3,21,1,2,2016-11-28,2.0,0
MIN,MIN vs. NYK,11/30/2016,48,104,34,77,44.2,4,19,21.1,32,39,82.1,11,29,40,17,15,9,5,17,-2,NYK,106,41,91,45.1,13,32,40.6,11,15,73.3,12,27,39,24,14,8,3,26,1,2,2016-11-30,2.0,0
MIN,MIN @ NYK,12/02/2016,48,114,41,88,46.6,10,28,35.7,22,24,91.7,13,30,43,25,14,6,6,25,-4,NYK,118,41,86,47.7,12,31,38.7,24,30,80.0,11,32,43,26,15,9,6,18,0,2,2016-12-02,2.0,0
MIN,MIN @ CHA,12/03/2016,53,125,48,106,45.3,10,27,37.0,19,22,86.4,14,37,51,32,11,10,10,19,5,CHA,120,44,101,43.6,14,36,38.9,18,26,69.2,13,37,50,30,15,6,8,16,0,1,2016-12-03,1.0,1
MIN,MIN vs. SAS,12/06/2016,48,91,36,82,43.9,7,20,35.0,12,18,66.7,11,30,41,19,15,4,2,20,-14,SAS,105,39,74,52.7,11,24,45.8,16,19,84.2,3,32,35,21,11,8,3,20,1,3,2016-12-06,3.0,0
MIN,MIN @ TOR,12/08/2016,48,110,45,88,51.1,9,28,32.1,11,15,73.3,16,27,43,19,14,3,1,26,-14,TOR,124,43,87,49.4,12,27,44.4,26,33,78.8,16,26,42,25,9,5,5,19,0,2,2016-12-08,2.0,0
MIN,MIN vs. DET,12/09/2016,48,90,37,78,47.4,3,16,18.8,13,20,65.0,7,30,37,19,12,4,2,16,-27,DET,117,42,84,50.0,14,29,48.3,19,23,82.6,11,31,42,23,7,6,1,23,1,1,2016-12-09,1.0,0
MIN,MIN vs. GSW,12/11/2016,48,108,36,81,44.4,9,24,37.5,27,36,75.0,16,35,51,17,15,3,2,21,-8,GSW,116,38,83,45.8,13,32,40.6,27,30,90.0,6,31,37,30,9,9,4,24,1,2,2016-12-11,2.0,0
MIN,MIN @ CHI,12/13/2016,48,99,38,86,44.2,6,21,28.6,17,22,77.3,14,34,48,24,14,3,8,14,5,CHI,94,38,87,43.7,4,15,26.7,14,19,73.7,13,29,42,20,10,7,6,16,0,2,2016-12-13,2.0,1
MIN,MIN vs. HOU,12/17/2016,53,109,41,92,44.6,7,21,33.3,20,27,74.1,13,42,55,29,22,9,6,21,-2,HOU,111,39,96,40.6,17,51,33.3,16,20,80.0,10,37,47,25,17,14,4,22,1,4,2016-12-17,4.0,0
MIN,MIN vs. PHX,12/19/2016,48,115,42,86,48.8,7,19,36.8,24,25,96.0,11,30,41,26,19,8,7,25,7,PHX,108,37,82,45.1,9,21,42.9,25,35,71.4,8,26,34,16,17,11,5,23,1,2,2016-12-19,2.0,1
MIN,MIN @ ATL,12/21/2016,48,92,35,83,42.2,9,29,31.0,13,14,92.9,15,37,52,21,17,6,6,11,8,ATL,84,34,82,41.5,7,26,26.9,9,13,69.2,8,27,35,19,10,9,8,15,0,2,2016-12-21,2.0,1
MIN,MIN vs. SAC,12/23/2016,48,105,36,79,45.6,12,32,37.5,21,26,80.8,12,30,42,18,13,5,4,21,-4,SAC,109,42,80,52.5,15,29,51.7,10,14,71.4,6,28,34,27,11,7,3,23,1,2,2016-12-23,2.0,0
MIN,MIN @ OKC,12/25/2016,48,100,39,83,47.0,4,12,33.3,18,23,78.3,11,25,36,19,13,11,2,21,-12,OKC,112,42,82,51.2,8,24,33.3,20,24,83.3,9,33,42,26,15,8,4,24,0,2,2016-12-25,2.0,0
MIN,MIN vs. ATL,12/26/2016,48,104,37,82,45.1,15,31,48.4,15,18,83.3,11,29,40,26,15,11,3,19,14,ATL,90,35,83,42.2,8,32,25.0,12,17,70.6,17,29,46,20,19,8,7,19,1,1,2016-12-26,1.0,1
MIN,MIN @ DEN,12/28/2016,48,103,42,94,44.7,7,25,28.0,12,17,70.6,16,27,43,29,8,8,3,15,-2,DEN,105,42,81,51.9,10,28,35.7,11,14,78.6,8,30,38,29,15,6,4,17,0,2,2016-12-28,2.0,0
MIN,MIN vs. MIL,12/30/2016,48,116,43,77,55.8,13,25,52.0,17,21,81.0,8,26,34,30,11,8,5,17,17,MIL,99,40,74,54.1,8,18,44.4,11,17,64.7,7,22,29,22,14,4,4,19,1,2,2016-12-30,2.0,1
MIN,MIN vs. POR,01/01/2017,48,89,35,87,40.2,7,23,30.4,12,18,66.7,13,34,47,21,17,11,5,25,-6,POR,95,36,73,49.3,6,22,27.3,17,28,60.7,4,37,41,13,14,10,8,19,1,2,2017-01-01,2.0,0
MIN,MIN @ PHI,01/03/2017,48,91,33,82,40.2,7,24,29.2,18,20,90.0,9,38,47,20,18,7,6,24,-2,PHI,93,33,85,38.8,7,32,21.9,20,25,80.0,12,36,48,19,16,10,7,21,0,2,2017-01-03,2.0,0
MIN,MIN @ WAS,01/06/2017,48,105,42,88,47.7,7,18,38.9,14,17,82.4,12,26,38,22,10,6,2,15,-7,WAS,112,46,79,58.2,12,22,54.5,8,9,88.9,5,28,33,31,13,3,7,18,0,3,2017-01-06,3.0,0
MIN,MIN vs. UTA,01/07/2017,48,92,35,80,43.8,7,20,35.0,15,21,71.4,14,34,48,23,16,3,3,21,-2,UTA,94,32,77,41.6,8,23,34.8,22,28,78.6,10,29,39,23,10,12,6,19,1,1,2017-01-07,1.0,0
MIN,MIN vs. DAL,01/09/2017,48,101,40,71,56.3,6,16,37.5,15,21,71.4,9,33,42,30,19,11,4,24,9,DAL,92,36,78,46.2,13,28,46.4,7,9,77.8,5,20,25,24,14,3,2,21,1,2,2017-01-09,2.0,1
MIN,MIN vs. HOU,01/11/2017,48,119,44,81,54.3,8,23,34.8,23,25,92.0,9,40,49,31,18,8,9,19,14,HOU,105,36,87,41.4,15,42,35.7,18,22,81.8,7,25,32,23,16,7,4,23,1,2,2017-01-11,2.0,1
MIN,MIN vs. OKC,01/13/2017,48,96,39,86,45.3,5,18,27.8,13,14,92.9,9,33,42,21,16,11,6,22,10,OKC,86,33,85,38.8,3,20,15.0,17,21,81.0,16,31,47,19,19,10,2,21,1,2,2017-01-13,2.0,1
MIN,MIN @ DAL,01/15/2017,48,87,35,80,43.8,5,21,23.8,12,18,66.7,10,34,44,20,12,7,1,16,-11,DAL,98,36,77,46.8,12,29,41.4,14,19,73.7,6,35,41,21,11,8,8,18,0,2,2017-01-15,2.0,0
MIN,MIN @ SAS,01/17/2017,48,114,36,73,49.3,6,13,46.2,36,41,87.8,6,33,39,26,18,5,6,22,-8,SAS,122,43,84,51.2,8,18,44.4,28,35,80.0,6,28,34,27,7,9,3,29,0,2,2017-01-17,2.0,0
MIN,MIN @ LAC,01/19/2017,48,104,40,84,47.6,5,16,31.3,19,25,76.0,13,30,43,25,14,3,2,21,3,LAC,101,42,87,48.3,4,22,18.2,13,24,54.2,14,27,41,24,11,9,6,21,0,2,2017-01-19,2.0,1
MIN,MIN vs. DEN,01/22/2017,48,111,45,85,52.9,6,15,40.0,15,21,71.4,8,28,36,29,15,11,8,24,3,DEN,108,42,82,51.2,7,24,29.2,17,21,81.0,12,29,41,26,18,6,7,19,1,3,2017-01-22,3.0,1
MIN,MIN @ PHX,01/24/2017,48,112,44,84,52.4,6,17,35.3,18,24,75.0,10,32,42,24,15,8,4,21,1,PHX,111,38,86,44.2,7,19,36.8,28,32,87.5,13,31,44,20,15,7,4,23,0,2,2017-01-24,2.0,1
MIN,MIN vs. IND,01/26/2017,48,103,36,81,44.4,10,27,37.0,21,27,77.8,6,28,34,27,13,13,5,20,-6,IND,109,42,81,51.9,10,18,55.6,15,17,88.2,6,38,44,21,19,7,4,22,1,2,2017-01-26,2.0,0
MIN,MIN vs. BKN,01/28/2017,48,129,47,93,50.5,9,20,45.0,26,32,81.3,13,36,49,27,11,8,8,21,20,BKN,109,41,85,48.2,7,21,33.3,20,25,80.0,5,35,40,20,15,6,6,18,1,2,2017-01-28,2.0,1
MIN,MIN vs. ORL,01/30/2017,53,111,40,91,44.0,12,29,41.4,19,26,73.1,9,41,50,29,12,3,11,20,6,ORL,105,41,96,42.7,10,35,28.6,13,19,68.4,11,37,48,22,11,7,3,25,1,2,2017-01-30,2.0,1
MIN,MIN @ CLE,02/01/2017,48,97,41,94,43.6,7,21,33.3,8,10,80.0,12,26,38,26,13,7,3,19,-28,CLE,125,48,89,53.9,15,37,40.5,14,22,63.6,12,36,48,37,10,10,10,13,0,2,2017-02-01,2.0,0
MIN,MIN @ DET,02/03/2017,48,108,44,89,49.4,5,17,29.4,15,19,78.9,11,29,40,25,13,5,6,19,-8,DET,116,44,98,44.9,11,26,42.3,17,22,77.3,18,31,49,24,11,7,4,14,0,2,2017-02-03,2.0,0
MIN,MIN vs. MEM,02/04/2017,48,99,35,84,41.7,10,26,38.5,19,24,79.2,16,29,45,22,13,4,3,27,-8,MEM,107,32,77,41.6,10,28,35.7,33,39,84.6,13,29,42,17,10,7,3,25,1,1,2017-02-04,1.0,0
MIN,MIN vs. MIA,02/06/2017,48,113,43,80,53.8,5,11,45.5,22,28,78.6,8,26,34,25,11,13,1,15,-2,MIA,115,45,86,52.3,15,28,53.6,10,14,71.4,13,25,38,27,17,5,5,21,1,2,2017-02-06,2.0,0
MIN,MIN vs. TOR,02/08/2017,48,112,39,80,48.8,7,19,36.8,27,30,90.0,11,25,36,22,8,8,3,20,3,TOR,109,42,79,53.2,11,28,39.3,14,20,70.0,10,26,36,19,13,6,3,22,1,2,2017-02-08,2.0,1
MIN,MIN vs. NOP,02/10/2017,48,106,38,82,46.3,6,27,22.2,24,32,75.0,12,22,34,22,13,11,0,21,-16,NOP,122,45,75,60.0,12,25,48.0,20,27,74.1,8,35,43,27,21,8,3,23,1,2,2017-02-10,2.0,0
MIN,MIN vs. CHI,02/12/2017,48,117,44,81,54.3,6,24,25.0,23,26,88.5,10,36,46,27,15,11,4,14,28,CHI,89,35,84,41.7,10,25,40.0,9,13,69.2,9,26,35,22,18,7,2,24,1,2,2017-02-12,2.0,1
MIN,MIN vs. CLE,02/14/2017,48,108,42,86,48.8,9,23,39.1,15,19,78.9,8,33,41,27,11,6,2,18,-8,CLE,116,44,86,51.2,13,39,33.3,15,22,68.2,9,34,43,27,10,3,4,18,1,2,2017-02-14,2.0,0
MIN,MIN @ DEN,02/15/2017,48,112,41,86,47.7,6,18,33.3,24,28,85.7,9,36,45,20,7,12,4,15,13,DEN,99,38,94,40.4,11,34,32.4,12,18,66.7,14,35,49,25,15,4,5,19,0,1,2017-02-15,1.0,1
MIN,MIN vs. DAL,02/24/2017,48,97,41,78,52.6,5,13,38.5,10,14,71.4,9,35,44,24,16,9,4,12,13,DAL,84,35,83,42.2,8,33,24.2,6,9,66.7,8,27,35,16,16,9,5,19,1,9,2017-02-24,9.0,1
MIN,MIN @ HOU,02/25/2017,48,130,49,94,52.1,9,26,34.6,23,28,82.1,21,37,58,28,25,10,2,26,-12,HOU,142,44,94,46.8,22,58,37.9,32,42,76.2,13,19,32,32,13,15,6,21,0,1,2017-02-25,1.0,0
MIN,MIN @ SAC,02/27/2017,48,102,40,95,42.1,8,23,34.8,14,20,70.0,16,36,52,25,10,11,7,15,14,SAC,88,36,82,43.9,6,17,35.3,10,15,66.7,7,35,42,23,18,6,4,18,0,2,2017-02-27,2.0,1
MIN,MIN @ UTA,03/01/2017,48,107,39,78,50.0,8,16,50.0,21,26,80.8,10,38,48,23,12,11,7,15,27,UTA,80,35,90,38.9,4,19,21.1,6,11,54.5,16,30,46,18,14,6,5,23,0,2,2017-03-01,2.0,1
MIN,MIN @ SAS,03/04/2017,53,90,35,89,39.3,4,16,25.0,16,22,72.7,16,39,55,24,18,6,3,20,-7,SAS,97,38,94,40.4,6,24,25.0,15,24,62.5,17,32,49,16,13,10,8,17,0,3,2017-03-04,3.0,0
MIN,MIN vs. LAC,03/08/2017,48,107,42,86,48.8,5,20,25.0,18,20,90.0,14,36,50,26,14,10,4,23,16,LAC,91,35,83,42.2,9,24,37.5,12,18,66.7,10,26,36,18,17,9,3,18,1,4,2017-03-08,4.0,1
MIN,MIN vs. GSW,03/10/2017,48,103,39,88,44.3,4,14,28.6,21,27,77.8,14,32,46,21,11,6,3,18,1,GSW,102,41,88,46.6,7,24,29.2,13,17,76.5,12,31,43,25,12,9,5,21,1,2,2017-03-10,2.0,1
MIN,MIN @ MIL,03/11/2017,48,95,37,81,45.7,5,13,38.5,16,21,76.2,11,27,38,21,13,4,4,22,-7,MIL,102,37,80,46.3,8,20,40.0,20,23,87.0,11,29,40,19,13,5,6,23,0,1,2017-03-11,1.0,0
MIN,MIN vs. WAS,03/13/2017,48,119,45,86,52.3,10,21,47.6,19,22,86.4,8,38,46,27,15,8,7,24,15,WAS,104,36,84,42.9,7,26,26.9,25,31,80.6,8,30,38,15,15,10,2,25,1,2,2017-03-13,2.0,1
MIN,MIN @ BOS,03/15/2017,48,104,40,91,44.0,8,27,29.6,16,20,80.0,15,27,42,26,8,4,1,21,-13,BOS,117,43,79,54.4,13,33,39.4,18,21,85.7,5,32,37,34,10,2,5,16,0,2,2017-03-15,2.0,0
MIN,MIN @ MIA,03/17/2017,48,105,41,82,50.0,2,12,16.7,21,22,95.5,9,19,28,14,11,6,6,21,-18,MIA,123,50,85,58.8,8,26,30.8,15,19,78.9,10,30,40,29,15,6,9,16,0,2,2017-03-17,2.0,0
MIN,MIN @ NOP,03/19/2017,48,109,44,86,51.2,9,25,36.0,12,17,70.6,8,27,35,30,15,11,6,14,-14,NOP,123,49,90,54.4,14,30,46.7,11,15,73.3,9,34,43,31,16,7,2,15,0,2,2017-03-19,2.0,0
MIN,MIN vs. SAS,03/21/2017,48,93,32,72,44.4,7,15,46.7,22,25,88.0,12,27,39,20,23,10,2,24,-7,SAS,100,37,77,48.1,8,24,33.3,18,22,81.8,9,24,33,22,16,12,5,19,1,2,2017-03-21,2.0,0
MIN,MIN @ LAL,03/24/2017,53,119,46,95,48.4,7,21,33.3,20,22,90.9,12,25,37,32,14,13,10,20,-11,LAL,130,46,88,52.3,14,23,60.9,24,28,85.7,9,33,42,26,20,6,2,23,0,3,2017-03-24,3.0,0
MIN,MIN @ POR,03/25/2017,48,100,37,76,48.7,2,10,20.0,24,32,75.0,6,21,27,15,8,10,3,14,-12,POR,112,45,71,63.4,11,22,50.0,11,17,64.7,4,31,35,24,15,5,3,20,0,1,2017-03-25,1.0,0
MIN,MIN @ IND,03/28/2017,48,115,37,78,47.4,9,20,45.0,32,37,86.5,11,24,35,22,14,10,9,22,1,IND,114,40,81,49.4,5,18,27.8,29,35,82.9,11,26,37,25,15,8,5,22,0,3,2017-03-28,3.0,1
MIN,MIN vs. LAL,03/30/2017,48,119,43,89,48.3,10,21,47.6,23,30,76.7,14,26,40,30,11,9,5,20,15,LAL,104,40,84,47.6,9,27,33.3,15,16,93.8,14,28,42,20,17,4,5,22,1,2,2017-03-30,2.0,1
MIN,MIN vs. SAC,04/01/2017,48,117,39,87,44.8,9,27,33.3,30,38,78.9,10,31,41,27,11,8,4,23,-6,SAC,123,44,78,56.4,11,19,57.9,24,33,72.7,7,33,40,27,17,5,4,27,1,2,2017-04-01,2.0,0
MIN,MIN vs. POR,04/03/2017,48,110,41,84,48.8,4,9,44.4,24,28,85.7,12,32,44,26,11,3,5,18,1,POR,109,38,86,44.2,11,32,34.4,22,25,88.0,11,24,35,24,5,7,9,18,1,2,2017-04-03,2.0,1
MIN,MIN @ GSW,04/04/2017,48,107,41,96,42.7,4,19,21.1,21,26,80.8,19,31,50,22,14,9,3,19,-14,GSW,121,44,84,52.4,14,32,43.8,19,24,79.2,8,32,40,33,13,9,7,19,0,1,2017-04-04,1.0,0
MIN,MIN @ POR,04/06/2017,48,98,38,87,43.7,4,18,22.2,18,20,90.0,9,38,47,16,13,7,4,20,-7,POR,105,35,81,43.2,14,33,42.4,21,26,80.8,4,37,41,19,13,8,4,20,0,2,2017-04-06,2.0,0
MIN,MIN @ UTA,04/07/2017,48,113,39,79,49.4,7,16,43.8,28,28,100.0,9,25,34,22,12,11,1,25,-7,UTA,120,45,75,60.0,14,25,56.0,16,22,72.7,6,27,33,29,14,8,7,21,0,1,2017-04-07,1.0,0
MIN,MIN @ LAL,04/09/2017,48,109,40,80,50.0,3,15,20.0,26,31,83.9,8,33,41,27,15,8,6,16,-1,LAL,110,42,86,48.8,10,27,37.0,16,20,80.0,12,28,40,26,16,10,8,23,0,2,2017-04-09,2.0,0
MIN,MIN vs. OKC,04/11/2017,48,98,38,86,44.2,5,20,25.0,17,25,68.0,11,24,35,24,11,12,3,17,-2,OKC,100,37,86,43.0,7,22,31.8,19,25,76.0,18,36,54,22,17,7,4,21,1,2,2017-04-11,2.0,0
MIN,MIN @ HOU,04/12/2017,48,118,48,91,52.7,11,23,47.8,11,15,73.3,10,39,49,37,15,7,3,15,-5,HOU,123,45,97,46.4,19,56,33.9,14,22,63.6,16,31,47,37,10,11,7,14,0,1,2017-04-12,1.0,0
NOP,NOP vs. DEN,10/26/2016,48,102,38,92,41.3,3,19,15.8,23,26,88.5,5,28,33,31,11,16,5,29,-5,DEN,107,37,83,44.6,8,24,33.3,25,33,75.8,11,47,58,18,25,7,4,22,1,0,2016-10-26,-168.0,0
NOP,NOP vs. GSW,10/28/2016,48,114,47,100,47.0,5,22,22.7,15,23,65.2,12,37,49,29,15,8,5,24,-8,GSW,122,44,91,48.4,9,28,32.1,25,28,89.3,9,40,49,32,14,8,2,22,1,2,2016-10-28,2.0,0
NOP,NOP @ SAS,10/29/2016,48,79,32,86,37.2,4,22,18.2,11,15,73.3,7,38,45,14,10,6,5,19,-19,SAS,98,35,83,42.2,10,24,41.7,18,23,78.3,6,44,50,21,10,6,7,15,0,1,2016-10-29,1.0,0
NOP,NOP vs. MIL,11/01/2016,48,113,36,82,43.9,9,26,34.6,32,41,78.0,9,33,42,23,13,13,5,17,-4,MIL,117,44,91,48.4,10,32,31.3,19,21,90.5,11,38,49,30,16,9,5,25,1,3,2016-11-01,3.0,0
NOP,NOP @ MEM,11/02/2016,53,83,30,81,37.0,11,34,32.4,12,16,75.0,5,38,43,17,22,8,9,26,-6,MEM,89,33,94,35.1,8,27,29.6,15,20,75.0,13,39,52,20,20,12,5,22,0,1,2016-11-02,1.0,0
